"","fpool2_eGFPorf_IL17_24h1","fpool2_eGFPorf_IL17_24h2","fpool2_eGFPorf_IL17_24h3","fpool_eGFPorf_IL17_24h1","fpool_eGFPorf_IL17_24h2","fpool_eGFPorf_IL17_24h3","fpool2_TNIP1orf_IL17_24h1","fpool2_TNIP1orf_IL17_24h2","fpool2_TNIP1orf_IL17_24h3","fpool_TNIP1orf_IL17_24h1","fpool_TNIP1orf_IL17_24h2","fpool_TNIP1orf_IL17_24h3"
"ABHD16A",13.8705966089405,13.6025408700391,12.7006947183685,13.2890001807118,13.2173448451673,13.5223150647414,14.0549793118783,14.2070369669651,13.4086248120401,13.1873979208454,14.3133590663992,13.126052547037
"ABHD16B",7.16212173761943,5.95111163064209,6.66786472714346,5.0282703386477,4.66582774897506,4.50240211094183,6.41583777847779,5.87281771278801,5.79434585190955,4.3028367838408,4.96007492399973,4.95116161876187
"ABHD17A",60.2937925934718,56.3043769565762,56.8770241735632,47.0346281366673,43.8227744525921,42.682167662452,59.1350240677547,58.2387756518144,55.7755970225382,44.2236002783638,51.752262258979,45.6674710487274
"ABHD17B",14.9153590889004,16.0336967492237,15.3650795886349,14.0385560075909,14.7326136639663,14.7763398137621,13.6775770896149,15.2578107244002,14.6129923101276,16.3614040669502,13.6176602458902,14.6831746286132
"ABHD17C",29.6657556809649,27.4735529414605,29.0597417197453,28.4050426894415,28.535062310452,28.4799596614945,29.1250404629479,30.4724389656182,27.1517961513268,32.2447151579181,31.3708634803619,32.3832732902803
"ABHD18",4.55021553771983,4.68333095744766,4.70754010756919,4.95019160668112,4.8758650109868,5.16718631524197,4.2815631422296,4.6924965058061,4.5632146316424,4.68796723671544,4.86989174356337,5.21879197653278
"ABHD2",84.1446202609761,81.8986314883602,80.6079961527757,69.9273123492683,70.722546651667,74.0327863879698,81.4017551812953,80.46336032962,78.2972692367732,65.4057751864689,61.9944948942511,64.0244805885595
"ABHD3",15.0115872120545,15.4221790127417,15.1165877354494,8.90097544419003,8.70154371191491,8.77817324314499,14.4193676644085,13.0267157599832,14.0777178665331,8.81815933478485,9.46923394581766,8.51551138361992
"ABHD4",14.3242434752389,13.8411819379345,12.949186571554,17.6926406636268,18.5732950264666,17.7980861969446,14.5755341012072,14.3077960943904,14.0509541443534,15.1661716269944,15.88512306829,15.6198808808114
"ABHD5",20.4690964823711,20.3888962383151,20.6938493291678,25.6254398314313,29.0001448191923,27.014412665651,20.1454703470256,20.4684970283935,20.4742474674864,27.5169068398708,23.769709700726,26.5319004681072
"ABHD6",7.75323735128092,6.78635536827607,7.27528925715238,6.16821982535976,6.37613116821351,6.78382063024458,7.87339118859851,7.13950388613444,6.91842218345783,7.37060004639396,7.56250384516322,7.33550480617544
"ABHD8",18.4345590213967,16.5557240852449,16.5937337516075,15.3034314654495,14.0574938932143,14.6705786903507,17.3214606149167,17.2585991118451,16.9146724175835,15.3919377545416,18.0881693332354,15.4739006856636
"ABI1",42.9864773004529,44.6407947631874,41.69141092334,51.0166434669628,51.0990653151417,53.7870856206474,40.7334122649807,40.8938115736047,41.3900963509382,54.7018046686428,49.0467668458882,52.6745204158204
"ABI2",30.6692775367158,31.9779030979866,34.2504604307307,34.6825727395545,32.750810212259,34.6594310151026,34.0312693523721,32.8186872185212,33.6955262242685,34.4226942707264,30.2500153806529,34.8406065752678
"ABI3BP",1.402181223104,1.87929840967645,1.54617153093182,2.95137606833669,3.25557756118196,3.14261623850974,1.47056727985394,1.468204428197,1.4184772755252,2.70919353056643,2.74414534756349,2.89527387043077
"ABL1",84.3783171314934,82.3311684239207,83.3137963319063,85.4962115034042,79.6191249640214,81.7986745927486,82.8983502006157,80.8232143561388,78.7388706527386,74.5426631719087,81.280812196141,73.7808236309354
"ABL2",129.96295375711,134.727797893709,133.012166969,153.049930400889,150.701735493423,150.407426222906,127.457840167163,117.341200967274,120.436749808744,144.317676944438,138.405415346829,141.320993919304
"ABLIM1",90.3169670175809,82.62946975879,76.8392030461294,109.68500266665,107.494070165294,113.995382305558,65.8241531106302,70.7760899357319,67.4445798928964,109.045039605299,101.54626117134,115.494664394411
"ABLIM3",10.6125872964342,9.81411391719924,9.80162309787133,11.5868838238404,12.0471372425305,12.3740514391321,11.0617892732376,9.55772294434126,9.34053904072256,11.7796797137864,12.4066289657448,11.7514057093955
"ABR",51.7019958832758,49.5180215883001,50.7199482557455,39.5859171070557,39.6220292123574,40.2345530920742,53.3048104272719,53.2583959247932,49.365685560495,41.9792193633357,44.3443581517067,41.1664150316711
"ABRACL",24.6343995274741,26.8769502717219,25.8707629371984,19.4103727668916,21.5738273409201,20.9558111673702,24.4790889681881,24.0670372935822,27.7539799003705,20.3322318396922,19.2863173018898,20.3642372231139
"ABT1",25.7341495063792,25.176632662967,26.2573058199314,24.5323375838992,23.5841839916039,22.9803812441025,23.0996187764667,23.8511248776709,23.873240184311,23.5859201484607,24.1304424224714,22.2619797600349
"ABTB1",6.08986550818696,6.54771430038065,5.99141468236079,3.48231144570943,4.09572660922891,4.13979254495994,7.54804444526799,7.84481777811143,8.20308084808443,4.74108867849125,6.02938977774512,5.47425731804138
"ABTB2",6.8321967439479,6.47313896666333,7.60661172806634,8.21388260288413,7.86139466386795,7.62990961753566,5.59596398528489,5.45538704202611,5.11187093632667,6.75970346597212,7.44655404174504,6.71508897679742
"ACAA1",38.0925898943252,36.0348012522088,35.7828268587077,46.6910817160144,47.0333440290573,45.6585878498867,34.9162124942311,35.3808478873356,34.5252016118398,43.307255407731,49.8841820927973,42.5410618693126
"ACAA2",5.27879989874446,5.30976376067315,4.66612479870494,7.35501655125176,8.35648249575276,8.74795577931316,5.46582528795268,5.74327026324121,5.75420026863997,8.24710383569487,8.39991909207227,7.7247853265695
"ACACA",233.66937676786,227.260871970159,228.308792665628,242.215842306722,237.342106073265,240.787860543893,230.28042492934,230.450518582686,231.747070354202,238.063741318303,235.803250218096,238.032873204701
"ACACB",5.43001552084391,5.22027336021236,5.31496463757812,4.48171921488165,4.27575854809612,5.01609899608285,6.48090712714389,7.28344549674199,6.51696635076202,4.98013516648241,5.44964076065424,4.86600650492567
"ACAD10",12.4821622605728,12.6479765984574,12.893966159735,11.1340271784342,11.6420653800793,11.8603545539911,14.5495063617407,14.9123508589421,15.6032500307772,12.6296227821994,13.3728773275629,13.746468376415
"ACAD11",17.8434434077352,17.8682499586697,18.6921094007293,18.3016547729662,20.8837049085958,21.4241818567635,20.9913718796849,19.4465115930799,21.1031949387099,22.1118001391819,20.7807814348352,23.040540800823
"ACAD8",8.37184671441504,9.81411391719924,8.61438424376297,9.49437380713603,10.0967912381357,10.0473067240816,8.78436206992395,9.32741636736919,8.92570134693689,10.5180454716108,11.7238134567266,10.997174701132
"ACAD9",40.6357617205433,42.1947238172593,41.3876986583356,39.0393659832896,36.9215501293493,38.4668314579125,40.694370655781,41.8582203646753,41.9387526556225,37.9552701488179,41.3811965087977,37.869695624584
"ACADM",22.132468325465,22.730561717039,21.8534779773666,19.7539191875445,22.0839178343771,20.7291801886315,22.8393413818023,20.5404678336973,22.2005075480784,21.3548195938766,20.3040989096716,18.8801052391116
"ACADS",4.55021553771983,3.43046535099669,4.39002273960998,3.56039017767601,3.5556307926273,3.26348609383703,4.77609019209199,4.76446731110988,4.44277788183365,4.23643498162103,4.90854167803609,4.34291080564616
"ACADSB",20.0017027413364,21.5522714443053,22.0191392128236,22.3773645816216,23.7792185920433,23.1314685632616,21.8502872820775,23.0450518582686,21.7455242710232,24.1968167288825,22.352545436726,24.7071480287601
"ACADVL",82.82492028629,78.7515524054893,81.4639125359701,74.5027260425099,72.6728926560617,80.877041945878,88.0908842241707,85.688440794674,87.5842808331363,77.3315388651388,84.7335396757044,81.9800445917352
"ACAP2",47.2617553434465,52.3369692028148,47.8622919441125,48.8148232255053,51.2490919308644,52.6992569227017,50.1814816912989,48.7530235127769,50.9581270301884,59.8147434395647,45.6069226778157,57.0782563027781
"ACAP3",27.6174713452542,26.3101777354703,29.3634539847498,25.8440602809377,24.9194208715356,26.0776712868645,28.9168185472163,30.0550082948563,28.9048199540985,28.6855785589387,32.3628784651619,30.2300654118507
"ACAT1",29.9819337999002,29.5765773522889,30.3298111915821,33.4176972816959,33.4709379677279,33.556493585241,30.725746440134,29.7527309125804,29.814786508209,34.7945443631571,34.308258500289,34.5851412337592
"ACAT2",131.708806848621,130.670899739487,129.036297318033,142.196986657534,143.170399384145,143.940888962896,133.860664075908,128.007274313293,131.931768484934,132.896566962639,134.798088129374,126.443179030493
"ACBD3",49.8186740444008,53.2617033409096,49.2842175484516,53.1872322156337,54.9997573239311,54.0439340632179,48.6458450627789,48.4651402915618,49.3790674215849,57.7031661289762,53.1694265229789,56.7011407986463
"ACBD4",4.00034054826728,3.99723788724832,3.54791145937033,3.90393659832896,4.09572660922891,3.88294410238943,5.42678367875302,4.75007315004912,4.95128860324835,4.80749048071102,5.16620790785426,4.98765666754881
"ACBD5",18.4620527708693,19.0465402314034,18.9406012539147,23.5641613075136,22.8790588977073,22.9652725121865,17.5426964003815,17.6904239436678,18.4937320261871,23.8780880782276,22.4427286171624,23.0648708333477
"ACBD6",35.3157211975899,36.6910641889212,36.3488360798524,38.5552778450968,39.4720025966347,36.5933487003393,38.4169434524674,36.532380772196,38.4594687722588,36.1491411284403,40.2345817861069,36.7505141284511
"ACBD7",4.56396241245614,5.57823496205549,5.68770241735632,4.95019160668112,4.08072394765665,4.20022747262359,5.54390850635201,5.75766442430197,5.67390910210081,4.3028367838408,4.26437610349067,5.37693718794286
"ACCS",1.14099060311404,1.43184640737253,1.32528988365584,0.999407769172214,1.2752262336427,1.29935094476845,1.28837310358885,1.45381026713625,1.39171355334548,1.2749146026195,1.49446413294537,1.60578214662547
"ACD",26.5177213663491,23.4763150542122,25.622271084013,22.4554433135882,20.3136037688496,21.5450517120908,26.9647380872332,26.9314753446724,26.268593319396,19.814297782378,24.8776744889441,20.6075375483602
"ACER2",6.0211311345054,5.50365962833818,6.11566060895352,5.35620101290733,5.22092622714894,5.06142519183059,5.43979754848624,5.97357684021329,5.9147826017183,6.2550497691019,5.8361401053815,5.72972265954997
"ACER3",64.1704112691123,64.4629184652509,66.6096217566608,50.5950183143433,50.8140147452686,48.7860953564805,62.6097272865247,63.7661334991443,59.4689906833396,52.1121343820719,41.059113721525,50.2901772284068
"ACIN1",150.968178354197,151.000135710828,150.489427309712,156.391700129058,154.437398224917,153.323411482677,142.4368042301,144.733289465891,144.497336048313,146.083964883484,156.416284811119,145.03132387931
"ACKR3",2.57066557569066,2.46098601267154,3.25800429732061,1.49911165375832,1.26022357207043,1.25402474902071,2.18633011518107,2.50458402457136,2.35520755181543,1.24835388173159,1.41716426399992,1.25299667501836
"ACKR4",1.49840934625819,1.38710120714214,1.6566123545698,1.88950531359122,1.99535398911152,1.66196051075034,1.44453954038749,1.72729932729059,1.71287821950213,2.08501658970063,1.67483049381809,1.78825739056018
"ACLY",675.975071408753,655.651418975929,658.641461971044,709.220353945225,685.98169773034,716.5920460398,699.131109808081,685.996927833458,678.045519562137,650.113484812835,670.383113429418,641.972238194843
"ACO1",34.53214933762,33.051787903516,33.7258665184502,29.123367023534,30.6354349305694,28.6159382487377,32.3524801567866,32.5595923194276,32.2502852265636,26.8263280967852,26.8230545240712,26.1426199477132
"ACO2",92.7089232216995,90.5792003330562,90.6166957949682,83.1070023052269,81.674489599422,85.001725758922,98.4238967923479,96.4264849459972,92.0939680204193,77.6502675157937,88.8175494183224,81.3474637460948
"ACOT1",4.8251530324461,5.0412925592908,4.91461665189042,1.35856993621848,1.0501863100587,1.37489460434801,6.55899034554322,6.83722650385859,6.23594726787495,1.7264468577139,1.31409777207265,1.49629700026464
"ACOT11",3.9178592998494,3.98232282050486,4.21055640119825,3.77901062718243,3.81067603935584,3.82250917472579,4.81513180129165,4.44779576777327,4.41601415965393,4.7278083180473,4.38032590690885,4.24559067554765
"ACOT13",19.9192214929185,18.7034936963037,18.816355327322,22.299285849655,22.1589311422385,23.2674471505048,21.3037047532822,20.4684970283935,20.9292307445417,23.9444898804474,21.1672807795625,22.456620020232
"ACOT2",9.07293732596703,7.41278817150155,8.06218012557304,6.96462289141886,6.27111253720764,6.73849443449684,9.07066720405481,8.85240905236427,9.50112137380088,5.81679787445145,7.11158794298143,6.55694376538734
"ACOT4",1.19597810205929,1.10371493901633,1.11821333933462,0.718324334092529,0.61510912446295,1.01228503836612,1.43152567065427,1.22350369016417,1.31142238680632,0.584335859533936,0.927598427345403,0.620415829378023
"ACOT7",99.7610699614284,93.8157698163879,94.4545144163882,89.2596063841933,87.9456021366296,85.7420536228017,105.854816410017,106.128149500946,101.461270783322,92.7101962592365,104.934572093449,90.5198860078797
"ACOT8",6.36480300291324,5.95111163064209,6.01902488827028,5.87152064388676,5.68600873588922,5.46936095356022,6.14254651408016,7.06753308083066,6.57049379512146,6.24176940865795,7.51097059919959,6.13116819620634
"ACOT9",37.556461779609,37.2578367251728,38.074473949196,43.161923031125,41.0472820617227,41.5490127687585,37.505972571142,35.9134318465835,37.1480463854525,38.8716150194507,39.3456332932342,39.2565074784878
"ACOX1",51.0009052717238,47.3851670439848,47.0615959727371,57.5440254593689,55.7048824178277,58.8334020805621,42.7635759433631,45.2264540528919,44.6552704568642,56.8399427001192,50.7473639626881,59.0003288722237
"ACOX3",12.5234028847818,10.7686781887809,10.7679803047037,11.3838791207272,11.8070946573742,11.0293742986159,12.9488003845546,12.0479128078519,12.4451308135702,12.1116887248852,13.8753264757083,13.1625475958239
"ACP1",37.5427149048727,36.7358093891516,37.8812025078295,43.6772426621044,42.0074524023478,39.58487761969,34.9422402336975,34.3876507741435,35.4753137492199,39.907483134079,39.7578992609433,38.3076362100273
"ACP2",15.5752090762434,14.9896420771812,14.1502305286171,14.7568803416835,14.6726030176772,14.9123184010053,13.4693551738834,14.0630953563576,13.7833169225562,12.0054458413336,13.9010930986901,12.7489370429052
"ACP5",4.63269678613771,4.44468988955224,4.37621763665523,3.32615398177627,3.57063345419957,3.14261623850974,6.1035049048805,5.41220455884385,5.63376351883123,4.43564038828033,4.75394194014519,4.4645609682693
"ACP6",5.04510302822712,4.90705695859962,5.17691360803063,4.76280264996133,4.89086767255907,5.28805617056927,6.49392099687712,5.97357684021329,6.42329332313299,5.49806922379658,5.78460685941786,6.21632331004254
"ACP7",5.47125614505285,5.10095282626465,3.54791145937033,8.38565581321061,8.92658363549891,9.85089320917475,3.81306383183366,4.03036509701138,3.97441274368854,15.9497128931877,19.4538003512717,18.2596894097336
"ACRC",0.728584361024625,1.13354507250326,1.13201844228937,1.23364396507195,1.00517832534189,0.815871523459259,1.01508183919121,0.777284697280765,1.19098563699758,0.876503789300904,0.657048886036327,1.04619139855902
"ACSF2",10.6675747953794,10.6642727215767,10.5470986574277,12.9142222672722,13.0523155678724,14.2022080009575,14.5364924920075,13.4297522696843,14.4925555603188,15.7239467656405,17.5470702506172,16.3619468728126
"ACSF3",16.0288559425418,15.496754346459,15.7930377802321,17.5833304388736,16.3078931290543,16.9973234054012,17.6207796187808,16.5388910588074,16.580125890337,16.6535719967172,17.8820363493808,16.6295772305835
"ACSL1",55.3724114378715,54.0522018783131,52.1418738600845,51.9692039969551,52.5393208260793,54.0590427951338,50.3897036070304,51.7182206912924,51.1722368076262,56.0165603525941,50.8504304546154,55.5819593025134
"ACSL3",129.784244385538,131.356992809686,130.403002510553,140.885263960496,145.615833220424,146.448938460937,126.026314496509,125.042077134778,128.746885545547,140.187484846369,123.022741426684,134.691060056342
"ACSL4",112.394447844101,119.216128480507,116.197551570117,105.905992039468,113.585150763634,113.496794152332,113.58505503155,113.425989158749,119.312673477195,116.920293348563,95.2076719178129,108.280809750858
"ACSL6",3.47795930828736,3.5945310851748,3.89303903323904,2.88891308276343,2.74548706772488,2.52315822995734,3.60484191610213,4.20309502974044,3.69339366080147,2.56310956568295,3.65886046341798,2.9196039029554
"ACSS1",11.0937279122051,10.738848055294,11.1269129815272,5.98083086863997,5.9260513210455,5.78664432379437,11.5953579322996,12.4221609954315,11.4281093707408,6.46753553620515,6.39012249949056,6.41096357023957
"ACSS2",101.946823044502,100.378399183512,94.2198276661575,95.4590577023397,100.487827211045,111.306028024525,135.721647447758,128.583040755724,134.634904425085,100.094076666074,115.885386860721,110.482677694337
"ACTA2",2.35071557990964,2.29692027849344,2.65057976731168,5.10634907061428,4.66582774897506,5.0765339237465,3.91717478969942,4.14551838549742,3.69339366080147,6.95890887263142,8.155136173745,7.53014506637247
"ACTB",6141.7049728176,5788.6268935388,5759.76505478011,6181.60252001883,5907.16297012601,6087.50450243593,6117.01330166358,5773.0949649591,5664.50165375464,5297.32329532578,5906.92101871255,5438.94227583188
"ACTG1",2723.31087276269,2566.45044961458,2576.66724609196,2615.01289102467,2467.56276209863,2494.96533620224,2475.74556417817,2295.63838261344,2303.71415034165,2063.14383604944,2259.43651934104,2081.27613727054
"ACTG1P17",3.64292180512313,4.53418029001302,4.23816660710775,3.7477791343958,3.37559885376009,3.62609565981893,4.33361862116248,5.52735784732989,4.09484949349728,3.16072578566083,3.40119423359981,3.45486461849722
"ACTG1P20",4.33026554193881,4.6684158907042,4.43143804847422,4.26309876537522,4.75584371840866,4.26066240028724,4.51581279742757,4.80764979429214,4.04132204913784,4.0770706562936,3.49137741403617,4.2942507405969
"ACTL10",2.35071557990964,2.66979694708004,2.41589301708096,2.09251001670432,1.84532737338885,2.02457007673223,2.66784329531024,2.40382489714607,2.40873499617487,1.75300757860181,2.34476269134533,1.87341250439638
"ACTL6A",37.3502586585643,38.1527407297806,36.7905993744044,41.5066539134335,41.9924497407756,38.708571168567,35.4758088927596,37.5831545296311,35.0604760554343,42.9354053153003,41.4456130662523,39.0010421369792
"ACTN1",1197.60023327818,1160.6010035759,1155.59755813608,1165.40315333316,1110.69204417965,1147.23623183904,1215.09200312108,1171.5551628959,1148.71233781471,1055.21759979518,1175.80830652924,1051.08173509647
"ACTN4",891.374851652052,843.223298341731,840.42705767917,856.476842434194,823.151032485578,841.601693912057,898.009067071159,882.131766447304,857.670240971333,782.478837357716,881.244272601115,811.309264566257
"ACTR10",25.0468057695635,24.2369834581288,24.3798118180856,28.9828253059942,28.98514215762,29.1447438657946,23.6722290447284,23.7647599113064,24.2746960170068,32.1384722743665,28.1371522961439,30.2179003955884
"ACTR1A",122.127235157411,117.366660204317,120.270056941768,125.722374212586,118.896092960217,118.951046373977,119.545407369365,114.40479211088,114.789604428823,120.864560400417,128.279132514975,118.657568622612
"ACTR1B",33.7760712271227,32.7982317688771,33.408349150491,34.4483365436547,33.2909060288607,34.8407357980935,38.4950266708667,37.6119428517526,37.2283375519916,35.7374499546778,40.0542154252342,35.4731874209081
"ACTR2",277.315704055656,286.861478677041,274.818184520176,274.103196441873,295.177366434355,292.882768189958,264.532930067177,264.291191236521,271.879271762694,308.024680137048,242.850421603623,294.794839084659
"ACTR3",157.580425102364,161.42576736451,156.508452197982,165.433217290788,167.099644591911,167.918446513448,143.920385379687,139.349873229168,145.072756075177,167.50518627958,144.447688436065,159.06975264602
"ACTR3B",4.71517803455559,4.26570908863067,4.77656562234293,4.21625152619528,5.34094751972708,4.53261957477366,5.02335371702318,5.00916804914271,4.92452488106863,4.98013516648241,5.25639108829062,4.87817152118798
"ACTR5",10.475118549071,9.90360431766002,10.478073142654,10.7592492649946,11.2820015023448,10.0019805283339,8.30284888979479,9.37059885055145,9.42083020726172,9.80090600763738,11.5047971613812,10.6808842783118
"ACTR6",8.56430296072343,9.292086581178,8.78004547921995,9.1664431328764,10.0367805918467,10.1832853113248,8.65422337259175,8.07512435508351,9.71523115123865,11.1820634938085,8.55451882996316,10.0726334651961
"ACTR8",17.1148590467105,17.2418171554443,16.731784781155,21.5653457691692,21.3937954020529,21.862335082325,17.0611832202523,16.20782535441,16.4463072794384,21.527464279648,21.4893635668352,20.7048576784587
"ACTRT3",2.37820932938227,2.40132574569769,2.52633384071895,1.99881553834443,2.4604364978518,2.26630978738683,1.87399724158378,2.13033583699173,1.95375171911962,2.01861478748087,1.93249672363626,2.05588774833109
"ACVR1",22.3661651959824,20.9407537078233,21.1080024178102,18.0674185770664,17.583119362697,19.7017864183495,22.8653691212687,22.2389788388663,21.5180326324955,16.8926184847083,17.714553299999,16.9458676534036
"ACVR1B",27.2463057273737,26.3847530691876,25.5946608781035,27.7960285801022,28.3550303715848,29.4922446998606,27.2380293516309,27.2769352101306,26.1615384306771,28.6457374776068,30.7524645287983,29.9381050215552
"ACVR2A",9.41660919437488,9.18768111397376,8.18642605216577,8.99466992254992,9.04660492807705,8.73284704739725,7.84736344913207,7.52814623477482,8.88555576366731,10.186036460512,8.18090279672682,9.05077209916174
"ACVR2B",13.7743684857863,12.9164477998397,12.5764487917758,10.9310224753211,12.8422783058606,13.2352491583391,14.7186866682726,14.8691683757598,15.5095770031482,15.2060127083263,13.9139764101811,15.7780260922215
"ACY1",28.1398525852341,26.4891585363919,28.3280712631436,27.0620884996164,26.0446204894557,28.0871326316808,34.3045606167697,32.948234668068,32.785559670158,25.7107778194932,31.7960127595619,29.6339796149973
"ACYP1",2.52942495148172,2.65488188033657,2.34686750230722,2.06127852391769,2.43043117470727,2.14543993205953,2.66784329531024,2.41821905820683,2.64960849579236,1.84597010170948,2.1515130189817,2.28702305731506
"ACYP2",0.989774981014585,0.984394405068617,1.06299292751562,1.06187075474548,1.02018098691416,1.40511206817983,1.0671373181241,1.05077375743511,1.07054888718883,1.54052181149856,1.45581419847265,1.3746468376415
"ADA",8.633037334405,8.12871137518782,7.52378111033785,7.94841491419776,7.96641329487382,8.43067240907901,9.14875042245413,8.69407328069597,8.40380876443233,8.72519681167718,9.8299666675631,8.8439668227024
"ADAL",5.77368738925175,6.2792430989983,6.3365422562295,6.71477094912581,6.69118706123112,6.82914682599231,6.1685742535466,6.47737247733971,5.58023607447179,6.56049805931282,5.88767335134513,6.16766324499328
"ADAM10",132.822303702263,135.428806030652,132.805090424679,125.566216748653,133.493682670032,136.582936519846,134.39423273497,134.340705180026,142.048455468868,137.079880502484,116.851635222539,136.46715243064
"ADAM12",0.948534356805644,0.865073871120906,0.84211128023965,0.890097544419003,1.11019695634776,1.49576445967531,0.950012490525109,0.87804382470605,1.05716702609897,1.06242883551625,1.0821981652363,1.4598019514777
"ADAM15",196.04418061457,184.066838681088,183.24893662133,165.198981094888,162.568840797086,165.908985168632,199.48960914054,202.540240285882,189.192752088446,161.343099033586,188.598796915408,168.339495037903
"ADAM17",37.8451461490716,40.5391514087349,37.964033125558,40.6946351009811,43.7177558215863,42.3951017560496,35.5278643716924,35.7263077527937,36.7198268305769,39.6418759252,36.9493373559252,39.0983622670777
"ADAM19",9.9389904343548,9.73953858348192,10.4642680396993,9.55683679270929,9.81174066826267,11.2560052773546,12.4542733346922,12.1486719352771,12.5254219801093,14.0373409892584,14.4937254272719,13.0287324169385
"ADAM1A",2.9143374440985,2.98301334869278,2.84385120867816,3.27930674259633,3.67565208520544,3.30881228958477,2.92812068997465,2.54776650775362,2.7700452456011,3.41305263409594,3.98094325069069,3.83198012262896
"ADAM23",1.05850935469615,1.26778067319443,1.03538272160613,0.671477094912581,0.435077185595745,0.574131812804664,1.28837310358885,1.38183946183247,1.04378516500911,0.677298382641607,0.695698820509053,0.571755764328766
"ADAM8",207.000439779412,193.955527932004,200.988493918181,156.719630803318,150.386679600405,166.755074155923,228.861913128419,218.474576580138,212.611008995702,146.734702545238,176.475600802463,161.320280654548
"ADAM9",187.301168282274,192.747407525784,188.329214508677,178.11320336216,190.623817937226,189.221758514884,186.254503621854,183.914195873266,193.555238803741,193.813580319051,174.143721422609,182.62122412986
"ADAMTS1",137.674950484182,129.298713599088,136.642909046099,175.161827293824,163.333976537272,166.845726547418,92.7888911978634,85.6740466336133,89.2034860250094,116.827330825455,121.322144309884,111.96680967834
"ADAMTS13",0.989774981014585,1.31252587342482,1.20104395706311,1.38980142900511,1.41025018779311,1.55619938733896,1.83495563238411,1.84245261577663,1.91360613585004,1.76628793904576,1.94538003512717,2.18970292721655
"ADAMTS15",4.72892490929191,4.01215295399179,4.48665846029322,2.59221390129043,2.16038326640646,1.9792438809845,2.71989877424312,2.70610227942192,2.87710013431999,1.87253082259739,2.07421315003625,1.94640260197027
"ADAMTS4",4.55021553771983,4.75790629116498,5.23213401984963,2.79521860440354,2.5054444825686,2.44761457037778,5.62199172475133,5.58493449157291,5.71405468537039,2.28422199635993,2.71837872458167,2.59114846387292
"ADAMTS6",29.7482369293828,30.3969060231794,30.8544051038626,25.609824085038,26.9147748606471,30.6858345212177,33.4326313446439,28.9322637321174,32.4242494207317,28.0879623389608,26.3463719989076,28.9892337530947
"ADAMTS7",1.44342184731294,1.50642174108985,1.35290008956534,1.88950531359122,2.04036197382832,2.5987018895369,2.16030237571463,1.84245261577663,2.20800707982697,3.18728650654874,3.73616033236343,3.58867979738268
"ADAMTS9",2.36446245464595,2.3118353452369,1.82227359002678,4.99703884586107,4.89086767255907,5.43914348972839,1.54865049825326,1.58335771668304,1.61920519187311,4.23643498162103,4.04535980814523,3.92930025272748
"ADAMTSL1",2.08952495991968,1.99861894362416,2.139790957986,3.88832085193564,4.72583839526413,4.53261957477366,3.18839808463906,3.16671543336608,3.2116466615665,4.62156543449567,4.921424989527,4.76868637482715
"ADAMTSL2",1.67711871783027,2.17759974454573,2.45730832594521,1.43664866818506,1.63529011137711,1.82815656182538,2.25139946384718,2.44700738032834,1.83331496931087,1.67332541593809,1.57176400189082,1.67877224419936
"ADAMTSL4",7.28584361024625,6.26432803225483,5.70150752031107,11.5556523310537,9.97676994555761,13.4014452094141,6.1035049048805,6.17509509506386,5.59361793556165,18.127692005996,20.8709646152716,21.0333131175412
"ADAMTSL4-AS1",1.33344684942243,1.56608200806371,1.6842225604793,1.32733844343185,1.0951942947755,1.57130811925487,2.13427463624819,1.64093436092606,1.9938973023892,1.39443784661507,1.21103128014539,2.12887784590498
"ADAMTSL5",6.07611863345065,5.42908429462086,4.58329418097645,4.98142309946775,4.71083573369186,5.52979588122386,5.84322751021608,5.88721187384876,5.95492818498788,5.33870489846914,6.10668964669057,5.93652793600931
"ADAP1",6.44728425133112,6.15992256505059,5.97760957940604,8.16703536370418,7.56134143242261,8.52132480057448,7.7432524912663,7.21147469143821,7.3332598772435,7.68932869704884,9.40481738836312,8.72231666007926
"ADAP2",1.77334684098447,1.9837038768807,1.04918782456088,2.03004703113106,2.11537528168966,2.49294076612551,0.819873793192902,0.762890536220011,0.829675387571345,3.66537948253105,3.74904364385434,3.96579530151442
"ADAR",385.462367606236,381.97485930011,379.309008784666,420.157272458556,420.359574593351,419.554376572966,372.027494063579,374.68001241145,373.072905324218,398.118645388826,400.683870678742,395.667153931768
"ADARB1",43.5500991646418,43.4475894237103,44.3696008965612,45.0670440911095,44.3928755923383,48.8314215522282,51.3136883580891,52.1788338452366,52.055439639557,48.5928388644243,52.2160614726517,51.5431739034251
"ADAT1",25.6516682579613,26.8620352049785,27.5273752917682,28.0614962687886,27.0648014763698,27.1503912528942,28.2921528000217,28.8890812489351,27.8208892058198,26.6271226901259,26.9261210159985,27.6389169479778
"ADAT2",16.8949090509295,18.1516362267956,17.8638032234444,19.3166782885317,19.1283935046405,21.001137363118,16.1241845994604,16.0494895827417,18.1725673600304,22.0985197787379,18.6292684158535,20.6926926621964
"ADAT3",7.47829985655465,5.84670616343784,6.86113616850993,4.41925622930838,4.75584371840866,3.52033453640754,6.45487938767745,6.52055496052198,6.46343890640257,4.48876183005614,4.77970856312701,4.26992070807227
"ADCK1",5.95239676082383,5.69755549600321,5.31496463757812,4.68472391799475,4.47079314853559,4.63838069818504,6.02542168648117,6.26146006142839,5.36612629703402,5.1793405731417,5.57847387556333,5.18229692774584
